time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
5279.538,0,-1037.59,995.34,-358.13,39.5550385,-76.7323456,-0.01,26
5281.799,0,-1036.24,995.18,-358.50,39.5550385,-76.7323532,-0.03,24
5283.823,0,-1036.57,995.22,-358.42,39.5550385,-76.7323532,-0.01,24
5286.458,0,-1036.24,995.18,-358.40,39.5550385,-76.7323532,0.04,24
5288.792,0,-1036.24,995.18,-358.18,39.5550385,-76.7323532,-0.00,26
5290.833,0,-1036.57,995.22,-357.97,39.5550385,-76.7323532,0.02,26
5292.873,0,-1034.46,994.97,-357.77,39.5550423,-76.7323532,-0.04,24
5295.913,0,-1037.33,995.31,-357.52,39.5550423,-76.7323532,0.03,25
5298.969,0,-1037.67,995.35,-357.18,39.5550423,-76.7323532,-0.01,27
5301.920,0,-1035.90,995.14,-357.35,39.5550385,-76.7323532,-0.12,22
5304.317,0,-1035.90,995.14,-357.16,39.5550385,-76.7323532,0.07,25
5306.326,0,-1036.24,995.18,-357.06,39.5550385,-76.7323532,0.02,15
5308.333,0,-1035.48,995.09,-356.97,39.5550385,-76.7323532,-0.06,18
5310.784,0,-1034.46,994.97,-356.80,39.5550385,-76.7323456,0.01,22
5312.891,0,-1036.99,995.27,-356.97,39.5550346,-76.7323456,0.08,22
5317.063,0,-1036.57,995.22,-356.95,39.5550346,-76.7323456,0.03,23
5319.279,0,-1035.48,995.09,-356.14,39.5550270,-76.7323456,-0.03,25
5322.339,0,-1035.48,995.09,-356.00,39.5550270,-76.7323456,0.05,25
5324.426,0,-1035.14,995.05,-355.97,39.5550270,-76.7323456,0.05,25
5327.781,0,-1034.46,994.97,-356.00,39.5550308,-76.7323456,0.02,24
5329.808,0,-1035.56,995.10,-355.92,39.5550308,-76.7323456,0.03,24
5332.567,0,-1037.33,995.31,-355.86,39.5550308,-76.7323456,0.00,24
5335.112,0,-1036.57,995.22,-355.74,39.5550346,-76.7323456,0.03,24
5337.605,0,-1035.56,995.10,-355.62,39.5550346,-76.7323456,0.01,24
5339.768,0,-1036.57,995.22,-354.95,39.5550346,-76.7323456,-0.02,25
5341.776,0,-1036.91,995.26,-354.78,39.5550385,-76.7323456,-0.00,26
5344.701,0,-1038.01,995.39,-354.73,39.5550385,-76.7323456,0.05,25
5347.428,0,-1036.24,995.18,-355.11,39.5550385,-76.7323456,-0.02,26
5349.938,0,-1035.48,995.09,-355.34,39.5550385,-76.7323456,0.08,25
5352.954,0,-1036.91,995.26,-355.05,39.5550423,-76.7323456,0.01,26
5355.299,0,-1035.14,995.05,-354.79,39.5550461,-76.7323532,0.02,25
5357.531,0,-1035.14,995.05,-354.79,39.5550461,-76.7323532,0.02,25
5359.841,0,-1035.81,995.13,-354.60,39.5550423,-76.7323456,-0.07,25
5361.913,0,-1034.80,995.01,-354.49,39.5550385,-76.7323456,-0.07,26
5363.951,0,-1037.25,995.30,-354.48,39.5550385,-76.7323380,0.04,24
5366.890,0,-1035.48,995.09,-354.37,39.5550385,-76.7323380,0.02,25
5369.337,0,-1036.91,995.26,-354.60,39.5550385,-76.7323380,-0.03,25
5371.953,0,-1035.48,995.09,-354.93,39.5550385,-76.7323380,-0.03,25
5374.462,0,-1034.72,995.00,-355.19,39.5550346,-76.7323456,-0.02,25
5376.833,0,-1036.57,995.22,-355.34,39.5550346,-76.7323456,0.03,25
5378.861,0,-1036.57,995.22,-355.16,39.5550346,-76.7323456,-0.02,24
5381.365,0,-1035.81,995.13,-354.97,39.5550308,-76.7323456,0.06,24
5384.855,0,-1035.81,995.13,-354.80,39.5550346,-76.7323380,0.05,26
5387.339,0,-1036.91,995.26,-354.59,39.5550308,-76.7323380,-0.01,24
5389.594,0,-1036.91,995.26,-354.59,39.5550308,-76.7323380,-0.01,24
5391.825,0,-1035.81,995.13,-354.36,39.5550346,-76.7323380,0.02,24
5394.265,0,-1037.25,995.30,-354.20,39.5550346,-76.7323303,-0.01,21
5396.283,0,-1035.14,995.05,-354.22,39.5550346,-76.7323303,0.01,23
5398.310,0,-1035.14,995.05,-354.34,39.5550346,-76.7323303,0.01,20
5400.576,0,-1035.14,995.05,-354.34,39.5550346,-76.7323303,0.01,20
5402.952,0,-1034.38,994.96,-354.31,39.5550385,-76.7323380,0.00,24
5405.302,0,-1036.15,995.17,-354.28,39.5550385,-76.7323380,-0.05,24
5407.978,0,-1038.68,995.47,-354.28,39.5550385,-76.7323380,0.06,24
5410.078,0,-1034.80,995.01,-354.14,39.5550385,-76.7323380,0.02,25
5412.388,0,-1036.57,995.22,-354.23,39.5550346,-76.7323380,0.04,25
5414.767,0,-1038.01,995.39,-354.34,39.5550346,-76.7323380,-0.04,23
5416.793,0,-1037.25,995.30,-354.42,39.5550346,-76.7323380,0.04,23
5418.801,0,-1035.48,995.09,-354.65,39.5550346,-76.7323380,-0.01,26
5420.905,0,-1035.81,995.13,-354.73,39.5550346,-76.7323380,-0.02,25
5423.295,0,-1037.25,995.30,-354.79,39.5550346,-76.7323380,-0.07,26
5425.554,0,-1036.24,995.18,-354.69,39.5550385,-76.7323380,0.00,26
5427.804,0,-1037.59,995.34,-355.01,39.5550346,-76.7323380,0.05,26
5431.782,0,-1035.48,995.09,-355.01,39.5550346,-76.7323380,0.05,26
5433.823,0,-1036.57,995.22,-355.13,39.5550385,-76.7323456,-0.06,26
5436.421,0,-1036.57,995.22,-355.26,39.5550385,-76.7323456,-0.02,25
5438.488,0,-1036.57,995.22,-355.53,39.5550423,-76.7323456,0.09,24
5440.822,0,-1035.48,995.09,-355.69,39.5550423,-76.7323456,0.01,25
5443.418,0,-1035.81,995.13,-355.78,39.5550423,-76.7323456,0.01,25
5445.785,0,-1036.57,995.22,-355.95,39.5550423,-76.7323532,-0.05,24
5447.814,0,-1036.15,995.17,-355.96,39.5550423,-76.7323532,0.00,25
5450.413,0,-1034.72,995.00,-355.89,39.5550385,-76.7323532,-0.01,25
5452.788,0,-1034.38,994.96,-355.93,39.5550385,-76.7323532,-0.03,25
5454.892,0,-1036.91,995.26,-356.04,39.5550385,-76.7323532,-0.04,25
5457.355,0,-1036.57,995.22,-355.90,39.5550385,-76.7323532,0.09,24
5459.545,0,-1035.48,995.09,-355.82,39.5550385,-76.7323532,-0.01,25
5462.417,0,-1037.25,995.30,-355.72,39.5550385,-76.7323532,-0.01,24
5464.850,0,-1036.91,995.26,-355.39,39.5550346,-76.7323456,-0.05,25
5466.855,0,-1035.81,995.13,-355.29,39.5550346,-76.7323456,0.02,25
5470.268,0,-1038.35,995.43,-355.22,39.5550346,-76.7323456,-0.01,25
5472.353,0,-1036.15,995.17,-355.30,39.5550346,-76.7323532,0.04,25
5474.835,0,-1036.15,995.17,-355.35,39.5550346,-76.7323532,-0.01,24
5477.520,0,-1034.04,994.92,-355.58,39.5550346,-76.7323532,-0.09,24
5479.773,0,-1035.48,995.09,-355.70,39.5550346,-76.7323532,0.12,22
5481.783,0,-1034.46,994.97,-355.68,39.5550346,-76.7323532,0.03,22
5484.341,0,-1033.70,994.88,-355.73,39.5550346,-76.7323532,0.00,25
5486.352,0,-1037.67,995.35,-355.88,39.5550346,-76.7323532,-0.05,24
5488.789,0,-1036.57,995.22,-355.80,39.5550346,-76.7323532,0.01,25
5490.960,0,-1035.90,995.14,-355.78,39.5550346,-76.7323532,0.02,25
5493.775,0,-1034.80,995.01,-355.65,39.5550308,-76.7323532,0.06,24
5495.787,0,-1035.14,995.05,-355.95,39.5550346,-76.7323532,0.01,25
5497.889,0,-1036.24,995.18,-356.02,39.5550346,-76.7323532,-0.02,24
5500.781,0,-1035.14,995.05,-356.23,39.5550346,-76.7323532,0.05,25
5503.884,0,-1036.57,995.22,-356.43,39.5550385,-76.7323532,-0.05,25
5506.359,0,-1034.12,994.93,-356.28,39.5550385,-76.7323532,0.03,25
5508.811,0,-1036.24,995.18,-356.12,39.5550385,-76.7323532,-0.07,24
5510.827,0,-1037.33,995.31,-356.06,39.5550385,-76.7323532,0.02,25
5512.838,0,-1035.56,995.10,-355.78,39.5550346,-76.7323456,-0.02,26
5515.468,0,-1035.90,995.14,-355.57,39.5550346,-76.7323456,-0.01,25
5518.438,0,-1035.56,995.10,-355.19,39.5550346,-76.7323456,0.05,26
5520.803,0,-1036.99,995.27,-354.80,39.5550308,-76.7323456,0.04,26
5522.827,0,-1036.57,995.22,-354.68,39.5550308,-76.7323456,-0.01,25
5525.441,0,-1036.57,995.22,-354.77,39.5550308,-76.7323456,-0.10,26
5527.970,0,-1037.33,995.31,-354.66,39.5550308,-76.7323456,-0.01,27
5530.338,0,-1035.14,995.05,-354.76,39.5550346,-76.7323380,-0.00,26
5533.085,0,-1034.12,994.93,-354.80,39.5550346,-76.7323380,0.03,26
5535.319,0,-1035.90,995.14,-354.81,39.5550346,-76.7323380,0.03,27
5537.325,0,-1035.56,995.10,-354.57,39.5550385,-76.7323380,-0.00,27
5539.398,0,-1034.80,995.01,-354.51,39.5550385,-76.7323380,-0.02,27
5542.433,0,-1035.22,995.06,-354.53,39.5550423,-76.7323456,0.00,25
5544.479,0,-1035.90,995.14,-354.65,39.5550423,-76.7323456,0.00,25
5546.831,0,-1036.99,995.27,-354.82,39.5550461,-76.7323456,-0.03,26
5548.958,0,-1034.80,995.01,-355.12,39.5550423,-76.7323456,0.03,26
5551.293,0,-1036.66,995.23,-355.41,39.5550423,-76.7323532,0.01,27
5553.334,0,-1035.56,995.10,-355.60,39.5550423,-76.7323532,-0.05,27
5555.419,0,-1035.56,995.10,-355.64,39.5550423,-76.7323532,-0.01,27
5557.864,0,-1036.66,995.23,-355.60,39.5550385,-76.7323456,-0.02,25
5559.936,0,-1034.88,995.02,-355.74,39.5550385,-76.7323456,0.01,25
5562.200,0,-1034.88,995.02,-355.74,39.5550385,-76.7323456,0.01,25
5564.299,0,-1035.56,995.10,-356.04,39.5550346,-76.7323456,0.00,24
5566.588,0,-1034.80,995.01,-356.01,39.5550346,-76.7323456,-0.01,24
5568.853,0,-1035.56,995.10,-355.79,39.5550346,-76.7323456,0.01,25
5570.927,0,-1037.67,995.35,-355.80,39.5550346,-76.7323456,0.02,25
5574.034,0,-1036.24,995.18,-355.48,39.5550308,-76.7323456,0.05,26
5576.916,0,-1035.22,995.06,-355.17,39.5550308,-76.7323532,0.06,23
5579.352,0,-1036.24,995.18,-354.91,39.5550308,-76.7323532,-0.05,24
5581.790,0,-1035.56,995.10,-354.85,39.5550308,-76.7323532,0.05,24
5583.878,0,-1036.24,995.18,-354.78,39.5550270,-76.7323532,-0.00,23
5586.444,0,-1034.46,994.97,-354.80,39.5550270,-76.7323532,0.01,24
5589.394,0,-1037.67,995.35,-355.02,39.5550270,-76.7323532,-0.06,26
5591.694,0,-1036.57,995.22,-355.02,39.5550270,-76.7323532,0.01,26
5594.433,0,-1035.56,995.10,-354.97,39.5550270,-76.7323456,-0.04,25
5596.794,0,-1035.48,995.09,-354.98,39.5550270,-76.7323456,0.04,25
5598.822,0,-1035.48,995.09,-355.02,39.5550270,-76.7323456,-0.06,26
5600.831,0,-1035.48,995.09,-355.06,39.5550308,-76.7323456,0.01,26
5603.404,0,-1037.25,995.30,-355.04,39.5550308,-76.7323532,0.05,21
5605.929,0,-1035.48,995.09,-354.81,39.5550346,-76.7323532,0.01,23
5608.973,0,-1035.48,995.09,-355.33,39.5550308,-76.7323532,0.10,20
5611.352,0,-1037.25,995.30,-355.75,39.5550270,-76.7323532,-0.04,24
5614.458,0,-1035.81,995.13,-356.12,39.5550270,-76.7323532,0.06,26
5616.460,0,-1036.57,995.22,-356.55,39.5550270,-76.7323456,0.04,26
5618.702,0,-1036.57,995.22,-356.55,39.5550270,-76.7323456,0.04,26
5620.937,0,-1035.81,995.13,-356.49,39.5550232,-76.7323456,0.03,26
5623.304,0,-1035.81,995.13,-355.98,39.5550232,-76.7323380,-0.04,23
5625.345,0,-1034.38,994.96,-355.88,39.5550232,-76.7323380,0.03,23
5627.412,0,-1036.15,995.17,-355.87,39.5550232,-76.7323380,0.05,24
5630.469,0,-1035.48,995.09,-356.03,39.5550194,-76.7323380,-0.06,24
5632.802,0,-1036.15,995.17,-356.31,39.5550232,-76.7323380,-0.02,25
5634.813,0,-1034.72,995.00,-356.49,39.5550232,-76.7323380,-0.04,25
5636.839,0,-1036.49,995.21,-356.70,39.5550232,-76.7323380,0.04,26
5638.864,0,-1034.72,995.00,-356.90,39.5550232,-76.7323380,0.02,26
5641.333,0,-1035.48,995.09,-357.18,39.5550232,-76.7323456,0.00,26
5644.373,0,-1034.38,994.96,-357.32,39.5550232,-76.7323456,0.01,27
5646.405,0,-1036.49,995.21,-357.55,39.5550232,-76.7323456,-0.01,26
5648.844,0,-1035.39,995.08,-357.49,39.5550194,-76.7323380,0.05,27
5651.944,0,-1035.05,995.04,-357.37,39.5550194,-76.7323380,-0.05,27
5654.313,0,-1035.39,995.08,-357.04,39.5550156,-76.7323380,0.04,27
5656.339,0,-1037.59,995.34,-356.80,39.5550117,-76.7323380,-0.00,27
5658.906,0,-1035.39,995.08,-356.54,39.5550117,-76.7323380,0.01,26
5661.341,0,-1037.25,995.30,-356.53,39.5550117,-76.7323303,-0.00,24
5663.793,0,-1035.81,995.13,-356.64,39.5550079,-76.7323303,0.01,25
5665.793,0,-1035.39,995.08,-356.69,39.5550041,-76.7323303,-0.03,26
5667.806,0,-1036.91,995.26,-356.64,39.5550041,-76.7323303,0.05,26
5670.323,0,-1036.15,995.17,-356.62,39.5550041,-76.7323303,0.03,25
5673.497,0,-1035.81,995.13,-356.51,39.5550041,-76.7323303,0.09,26
5675.862,0,-1035.48,995.09,-356.68,39.5550041,-76.7323303,-0.00,25
5678.510,0,-1037.25,995.30,-356.67,39.5550041,-76.7323303,-0.04,25
5680.777,0,-1036.91,995.26,-356.67,39.5550041,-76.7323303,-0.04,25
5682.821,0,-1036.57,995.22,-356.61,39.5550041,-76.7323303,-0.01,26
5685.415,0,-1035.14,995.05,-356.49,39.5550041,-76.7323303,-0.01,26
5687.815,0,-1036.15,995.17,-356.38,39.5550041,-76.7323380,-0.04,26
5689.840,0,-1035.05,995.04,-356.34,39.5550041,-76.7323380,-0.00,26
5692.294,0,-1035.05,995.04,-356.40,39.5550041,-76.7323380,0.01,25
5694.536,0,-1033.70,994.88,-356.39,39.5550041,-76.7323380,-0.01,25
5697.374,0,-1035.48,995.09,-356.25,39.5550041,-76.7323380,0.07,27
5699.918,0,-1036.15,995.17,-356.16,39.5550079,-76.7323380,-0.00,26
5702.102,0,-1032.94,994.79,-356.02,39.5550079,-76.7323380,-0.06,26
5704.959,0,-1035.05,995.04,-355.84,39.5550079,-76.7323456,0.00,26
5707.340,0,-1036.15,995.17,-355.43,39.5550117,-76.7323456,-0.08,27
5709.823,0,-1034.38,994.96,-355.16,39.5550079,-76.7323456,0.04,27
5712.483,0,-1035.05,995.04,-355.01,39.5550117,-76.7323456,0.04,27
5714.799,0,-1036.83,995.25,-354.57,39.5550117,-76.7323456,-0.02,27
5717.899,0,-1035.05,995.04,-354.46,39.5550156,-76.7323456,0.04,27
5719.899,0,-1036.15,995.17,-354.37,39.5550156,-76.7323456,-0.01,27
5722.346,0,-1035.39,995.08,-354.34,39.5550194,-76.7323456,0.03,26
5724.761,0,-1034.72,995.00,-354.25,39.5550194,-76.7323456,0.00,24
5726.934,0,-1035.39,995.08,-354.25,39.5550194,-76.7323456,-0.03,24
5729.464,0,-1034.72,995.00,-354.28,39.5550232,-76.7323456,0.03,25
5731.713,0,-1036.83,995.25,-354.28,39.5550232,-76.7323456,0.03,25
5735.054,0,-1034.29,994.95,-354.28,39.5550232,-76.7323456,0.03,26
5740.770,0,-1034.29,994.95,-354.59,39.5550194,-76.7323380,0.02,26
5742.781,0,-1035.05,995.04,-354.50,39.5550194,-76.7323303,-0.05,26
5744.805,0,-1034.29,994.95,-354.48,39.5550194,-76.7323303,0.00,26
5747.907,0,-1034.29,994.95,-354.49,39.5550194,-76.7323303,-0.05,26
5750.293,0,-1033.62,994.87,-354.69,39.5550194,-76.7323303,0.02,25
5753.404,0,-1036.83,995.25,-354.75,39.5550156,-76.7323303,-0.01,23
5755.845,0,-1034.63,994.99,-354.84,39.5550117,-76.7323303,-0.05,24
5758.294,0,-1035.39,995.08,-355.01,39.5550117,-76.7323303,-0.01,25
5760.319,0,-1035.39,995.08,-355.00,39.5550079,-76.7323303,0.05,24
5762.346,0,-1035.05,995.04,-354.86,39.5550079,-76.7323303,0.02,23
5764.449,0,-1035.39,995.08,-354.81,39.5550041,-76.7323303,0.05,23
5766.784,0,-1035.73,995.12,-354.39,39.5550003,-76.7323227,-0.07,25
5768.793,0,-1033.20,994.82,-354.12,39.5550003,-76.7323227,-0.02,24
5770.818,0,-1034.97,995.03,-353.90,39.5550003,-76.7323227,0.02,25
5772.828,0,-1035.31,995.07,-353.80,39.5549965,-76.7323227,-0.04,25
5774.967,0,-1034.29,994.95,-353.72,39.5549965,-76.7323227,0.01,26
5777.210,0,-1034.29,994.95,-353.72,39.5549965,-76.7323227,0.01,26
5779.266,0,-1036.07,995.16,-353.42,39.5549927,-76.7323227,0.01,24
5781.510,0,-1036.07,995.16,-353.42,39.5549927,-76.7323227,0.01,24
5783.788,0,-1034.29,994.95,-353.48,39.5549927,-76.7323227,-0.01,26
5785.829,0,-1034.29,994.95,-353.55,39.5549889,-76.7323227,-0.01,27
5788.444,0,-1036.07,995.16,-353.60,39.5549889,-76.7323227,-0.02,27
5790.823,0,-1035.64,995.11,-353.55,39.5549889,-76.7323151,0.04,27
5793.396,0,-1034.63,994.99,-353.47,39.5549889,-76.7323151,0.09,27
5795.800,0,-1034.97,995.03,-353.21,39.5549889,-76.7323151,-0.04,24
5797.856,0,-1034.97,995.03,-353.14,39.5549889,-76.7323151,-0.01,24
5800.088,0,-1034.97,995.03,-353.14,39.5549889,-76.7323151,-0.01,24
5802.352,0,-1034.63,994.99,-353.18,39.5549850,-76.7323227,-0.03,23
5804.410,0,-1035.64,995.11,-353.27,39.5549850,-76.7323227,0.02,24
5806.777,0,-1035.64,995.11,-353.34,39.5549850,-76.7323227,-0.05,22
5808.785,0,-1034.97,995.03,-353.40,39.5549850,-76.7323227,0.04,23
5810.958,0,-1035.31,995.07,-353.42,39.5549850,-76.7323227,0.03,24
5812.966,0,-1034.55,994.98,-353.49,39.5549850,-76.7323227,-0.06,23
5815.551,0,-1034.55,994.98,-353.47,39.5549850,-76.7323227,-0.06,23
5817.844,0,-1034.97,995.03,-353.31,39.5549850,-76.7323303,0.05,23
5820.259,0,-1035.98,995.15,-353.26,39.5549850,-76.7323303,-0.04,24
5822.285,0,-1034.55,994.98,-353.30,39.5549889,-76.7323303,0.00,24
5827.257,0,-1033.53,994.86,-353.31,39.5549889,-76.7323303,0.00,24
5829.399,0,-1034.97,995.03,-353.21,39.5549889,-76.7323303,-0.01,24
5831.837,0,-1033.87,994.90,-353.07,39.5549927,-76.7323303,-0.04,23
5833.847,0,-1034.21,994.94,-352.98,39.5549965,-76.7323303,0.04,24
5835.950,0,-1033.87,994.90,-352.89,39.5549965,-76.7323303,-0.03,25
5837.950,0,-1034.55,994.98,-352.80,39.5550003,-76.7323303,-0.05,25
5840.313,0,-1035.64,995.11,-352.43,39.5550003,-76.7323303,0.03,26
5842.340,0,-1035.98,995.15,-352.25,39.5550003,-76.7323303,-0.00,25
5844.351,0,-1034.55,994.98,-352.14,39.5550003,-76.7323303,-0.03,25
5846.785,0,-1036.74,995.24,-351.99,39.5550003,-76.7323303,-0.02,26
5848.825,0,-1034.88,995.02,-352.08,39.5550003,-76.7323303,0.04,27
5850.865,0,-1034.55,994.98,-352.15,39.5550003,-76.7323303,-0.00,26
5853.886,0,-1033.45,994.85,-352.16,39.5550003,-76.7323303,0.02,26
5856.319,0,-1036.74,995.24,-352.42,39.5550003,-76.7323303,-0.04,24
5858.788,0,-1035.22,995.06,-352.67,39.5550041,-76.7323380,0.05,24
5862.133,0,-1035.22,995.06,-352.67,39.5550041,-76.7323380,0.05,24
5864.396,0,-1034.88,995.02,-352.98,39.5550041,-76.7323380,0.05,26
5866.946,0,-1035.22,995.06,-353.04,39.5550041,-76.7323380,-0.03,26
5869.297,0,-1034.55,994.98,-353.27,39.5550079,-76.7323380,0.01,26
5871.839,0,-1033.11,994.81,-353.46,39.5550079,-76.7323380,-0.01,26
5874.049,0,-1035.98,995.15,-353.54,39.5550079,-76.7323380,-0.04,25
5876.292,0,-1035.98,995.15,-353.54,39.5550079,-76.7323380,-0.04,25
5878.301,0,-1036.32,995.19,-353.81,39.5550079,-76.7323380,0.07,25
5880.442,0,-1035.64,995.11,-353.95,39.5550079,-76.7323380,-0.00,26
5882.794,0,-1034.55,994.98,-354.10,39.5550117,-76.7323380,0.02,26
5884.834,0,-1034.88,995.02,-354.23,39.5550117,-76.7323380,-0.04,26
5886.859,0,-1034.12,994.93,-354.38,39.5550117,-76.7323380,-0.08,24
5889.489,0,-1035.22,995.06,-354.44,39.5550117,-76.7323380,-0.04,23
5891.846,0,-1034.12,994.93,-354.68,39.5550156,-76.7323380,0.00,24
5894.514,0,-1035.22,995.06,-354.68,39.5550117,-76.7323380,-0.05,24
5897.034,0,-1033.45,994.85,-354.50,39.5550117,-76.7323456,-0.03,27
5899.265,0,-1035.56,995.10,-354.41,39.5550117,-76.7323456,0.04,25
5902.036,0,-1035.90,995.14,-354.32,39.5550079,-76.7323456,0.02,21
5904.285,0,-1034.88,995.02,-354.58,39.5550117,-76.7323608,-0.07,19
5907.053,0,-1035.22,995.06,-354.60,39.5550117,-76.7323608,-0.07,22
5909.277,0,-1036.32,995.19,-354.74,39.5550117,-76.7323532,-0.01,22
5911.284,0,-1035.56,995.10,-354.82,39.5550117,-76.7323532,-0.09,19
5913.294,0,-1034.46,994.97,-354.67,39.5550079,-76.7323532,-0.00,19
5915.353,0,-1034.80,995.01,-354.67,39.5550079,-76.7323456,0.04,23
5917.354,0,-1034.80,995.01,-354.73,39.5550079,-76.7323456,-0.01,23
5919.778,0,-1035.22,995.06,-354.37,39.5550117,-76.7323456,0.03,23
5921.783,0,-1035.56,995.10,-354.18,39.5550117,-76.7323456,0.01,24
5924.397,0,-1033.03,994.80,-354.14,39.5550117,-76.7323456,-0.04,25
5926.863,0,-1035.22,995.06,-353.90,39.5550156,-76.7323456,0.05,25
5929.377,0,-1034.46,994.97,-353.88,39.5550194,-76.7323456,0.03,25
5932.395,0,-1033.70,994.88,-353.48,39.5550232,-76.7323456,-0.05,26
5936.026,0,-1034.80,995.01,-353.12,39.5550232,-76.7323456,0.07,25
5938.291,0,-1035.56,995.10,-352.43,39.5550232,-76.7323456,-0.02,26
5940.532,0,-1034.12,994.93,-352.48,39.5550232,-76.7323456,0.05,25
5943.834,0,-1034.46,994.97,-352.47,39.5550232,-76.7323380,0.01,26
5946.463,0,-1034.80,995.01,-352.54,39.5550232,-76.7323380,0.01,26
5948.864,0,-1034.80,995.01,-352.72,39.5550232,-76.7323380,-0.01,26
5951.274,0,-1036.24,995.18,-353.13,39.5550232,-76.7323380,-0.00,25
5953.446,0,-1033.36,994.84,-353.26,39.5550232,-76.7323380,-0.04,26
5955.827,0,-1034.12,994.93,-353.90,39.5550232,-76.7323380,-0.01,25
5957.835,0,-1034.46,994.97,-354.31,39.5550232,-76.7323380,-0.06,25
5959.979,0,-1032.35,994.72,-354.60,39.5550194,-76.7323456,0.01,25
5962.394,0,-1032.69,994.76,-354.60,39.5550194,-76.7323456,0.01,24
5964.864,0,-1034.88,995.02,-354.76,39.5550194,-76.7323456,0.04,25
5967.319,0,-1034.88,995.02,-354.94,39.5550194,-76.7323456,-0.03,25
5969.834,0,-1035.22,995.06,-354.99,39.5550232,-76.7323456,0.04,25
5971.905,0,-1035.98,995.15,-355.05,39.5550232,-76.7323456,0.04,25
5974.959,0,-1034.12,994.93,-355.40,39.5550232,-76.7323456,0.00,25
5977.342,0,-1034.88,995.02,-355.69,39.5550232,-76.7323380,-0.08,26
5979.352,0,-1034.12,994.93,-355.64,39.5550270,-76.7323380,0.02,27
5981.596,0,-1034.12,994.93,-355.64,39.5550270,-76.7323380,0.01,27
5983.913,0,-1034.46,994.97,-355.48,39.5550270,-76.7323380,-0.06,26
5987.011,0,-1035.22,995.06,-355.28,39.5550270,-76.7323380,0.04,27
5989.899,0,-1034.46,994.97,-354.94,39.5550270,-76.7323380,-0.05,25
5992.040,0,-1033.79,994.89,-354.66,39.5550232,-76.7323380,0.02,23
5994.334,0,-1034.12,994.93,-354.42,39.5550232,-76.7323380,-0.03,23
5996.339,0,-1034.46,994.97,-354.35,39.5550232,-76.7323380,0.04,23
5998.789,0,-1035.56,995.10,-354.34,39.5550232,-76.7323380,-0.06,24
6001.337,0,-1034.12,994.93,-354.36,39.5550232,-76.7323380,0.01,25
6003.602,0,-1034.12,994.93,-354.33,39.5550232,-76.7323380,0.00,27
6006.035,0,-1034.46,994.97,-354.33,39.5550194,-76.7323380,-0.00,27
6008.430,0,-1035.90,995.14,-354.33,39.5550194,-76.7323380,-0.03,25
6010.781,0,-1034.88,995.02,-353.95,39.5550194,-76.7323380,0.01,25
6012.805,0,-1033.36,994.84,-353.98,39.5550156,-76.7323380,0.05,23
6015.011,0,-1034.12,994.93,-353.89,39.5550194,-76.7323380,-0.03,24
6017.265,0,-1034.12,994.93,-353.89,39.5550194,-76.7323380,-0.03,24
6019.660,0,-1034.46,994.97,-353.71,39.5550194,-76.7323380,0.03,23
6021.856,0,-1036.32,995.19,-353.44,39.5550194,-76.7323380,0.03,24
6023.858,0,-1033.45,994.85,-353.37,39.5550194,-76.7323303,0.00,23
6026.294,0,-1035.56,995.10,-353.22,39.5550194,-76.7323303,0.03,23
6028.583,0,-1034.88,995.02,-353.14,39.5550194,-76.7323303,0.04,22
6030.834,0,-1037.76,995.36,-353.12,39.5550194,-76.7323303,0.01,21
6032.845,0,-1034.12,994.93,-353.31,39.5550232,-76.7323303,0.06,23
6034.846,0,-1035.22,995.06,-353.31,39.5550232,-76.7323303,0.04,22
6036.857,0,-1035.56,995.10,-353.35,39.5550194,-76.7323303,0.01,23
6039.307,0,-1035.22,995.06,-353.38,39.5550232,-76.7323303,-0.05,22
6041.333,0,-1035.56,995.10,-353.31,39.5550194,-76.7323303,-0.04,22
6043.800,0,-1035.56,995.10,-353.23,39.5550194,-76.7323303,0.04,21
6045.810,0,-1033.36,994.84,-353.12,39.5550194,-76.7323303,0.03,24
6047.835,0,-1035.22,995.06,-352.89,39.5550194,-76.7323227,-0.02,24
6050.434,0,-1033.79,994.89,-352.80,39.5550194,-76.7323227,0.00,24
6052.917,0,-1034.88,995.02,-352.91,39.5550194,-76.7323227,-0.01,24
6055.266,0,-1036.32,995.19,-352.98,39.5550156,-76.7323227,0.02,23
6058.037,0,-1036.99,995.27,-352.98,39.5550156,-76.7323227,0.02,23
6060.292,0,-1035.22,995.06,-352.92,39.5550156,-76.7323227,0.01,25
6062.294,0,-1035.22,995.06,-352.99,39.5550156,-76.7323227,-0.04,25
6064.809,0,-1034.55,994.98,-353.27,39.5550156,-76.7323227,-0.00,24
6067.325,0,-1035.64,995.11,-353.32,39.5550156,-76.7323227,0.04,25
6069.329,0,-1034.21,994.94,-353.30,39.5550156,-76.7323227,0.04,24
6072.432,0,-1035.64,995.11,-353.14,39.5550156,-76.7323227,0.00,24
6075.417,0,-1036.32,995.19,-353.09,39.5550156,-76.7323227,-0.05,24
6078.510,0,-1034.88,995.02,-353.26,39.5550156,-76.7323303,0.06,25
6080.798,0,-1036.07,995.16,-353.18,39.5550156,-76.7323303,0.04,25
6082.805,0,-1033.53,994.86,-353.18,39.5550156,-76.7323303,0.02,25
