time_s,stage,baro_alt_m,baro_pres_hpa,gps_alt_m,gps_lat_deg,gps_lon_deg,gps_vel_z_m_s,gps_sat_count
2529.447,1,9658.25,271.35,9687.76,39.6703606,-77.8604507,8.22,23
2531.388,1,9670.60,270.84,9703.85,39.6705742,-77.8597107,8.06,23
2531.920,1,9676.90,270.58,9707.74,39.6706276,-77.8595276,7.94,23
2532.451,1,9676.65,270.59,9711.49,39.6706848,-77.8593521,7.78,23
2532.999,1,9682.71,270.34,9715.39,39.6707382,-77.8591614,7.79,22
2533.857,1,9686.60,270.18,9723.21,39.6708412,-77.8587723,7.85,22
2534.389,1,9689.51,270.06,9723.21,39.6708412,-77.8587723,7.85,22
2535.510,1,9689.51,270.06,9723.21,39.6708412,-77.8587723,8.05,22
2536.395,1,9707.98,269.30,9739.59,39.6709976,-77.8579407,8.41,22
2536.926,1,9717.23,268.92,9743.96,39.6710281,-77.8577347,8.41,22
2538.046,1,9717.23,268.92,9743.96,39.6710281,-77.8577347,8.41,22
2538.918,1,9726.49,268.54,9764.05,39.6711311,-77.8567963,7.73,23
2539.450,1,9734.79,268.20,9767.50,39.6711464,-77.8566208,7.45,23
2540.407,1,9742.36,267.89,9773.90,39.6711655,-77.8562622,6.88,24
2540.938,1,9745.04,267.78,9776.73,39.6711731,-77.8560791,6.52,24
2541.895,1,9745.04,267.78,9781.73,39.6711922,-77.8556976,5.80,23
2542.426,1,9751.65,267.51,9784.19,39.6712036,-77.8555069,5.57,24
2543.402,1,9751.16,267.53,9789.63,39.6712341,-77.8551178,5.59,24
2543.934,1,9755.07,267.37,9792.48,39.6712532,-77.8549271,5.66,22
2544.465,1,9760.95,267.13,9795.52,39.6712685,-77.8547363,5.82,23
2545.438,1,9767.56,266.86,9802.04,39.6712990,-77.8543549,6.26,23
2546.395,1,9770.50,266.74,9808.89,39.6713257,-77.8539810,6.57,23
2546.926,1,9774.43,266.58,9812.46,39.6713371,-77.8537827,6.71,23
2547.457,1,9777.37,266.46,9815.92,39.6713486,-77.8535919,6.76,23
2548.446,1,9792.60,265.84,9819.43,39.6714096,-77.8527832,7.15,23
2549.911,1,9795.55,265.72,9830.12,39.6714325,-77.8525772,7.37,23
2550.443,1,9802.20,265.45,9833.96,39.6714554,-77.8523788,7.58,23
2551.415,1,9805.64,265.31,9841.93,39.6714783,-77.8521729,7.78,23
2552.535,1,9805.64,265.31,9841.93,39.6714783,-77.8521729,7.78,23
2553.930,1,9830.06,264.32,9863.40,39.6716118,-77.8511734,8.60,22
2555.050,1,9830.06,264.32,9863.40,39.6716118,-77.8511734,8.60,22
2555.922,1,9849.60,263.53,9881.14,39.6717720,-77.8503876,8.93,22
2557.041,1,9849.60,263.53,9881.14,39.6717720,-77.8503876,8.93,22
2557.939,1,9864.96,262.91,9899.26,39.6719284,-77.8496780,8.88,22
2559.059,1,9864.96,262.91,9899.26,39.6719894,-77.8491898,8.71,21
2560.395,1,9884.83,262.11,9916.60,39.6720276,-77.8486481,8.69,23
2560.926,1,9890.80,261.87,9925.18,39.6720390,-77.8484497,8.63,23
2561.458,1,9891.80,261.83,9929.44,39.6720390,-77.8482513,8.54,23
2562.417,1,9900.76,261.47,9937.79,39.6720772,-77.8478317,8.44,23
2562.950,1,9903.26,261.37,9941.96,39.6721001,-77.8476181,8.27,23
2563.905,1,9909.74,261.11,9949.65,39.6721535,-77.8471909,7.75,23
2564.454,1,9915.73,260.87,9953.23,39.6721878,-77.8469772,7.34,23
2565.411,1,9922.72,260.59,9959.57,39.6722527,-77.8465500,6.40,23
2565.943,1,9922.22,260.61,9962.46,39.6722908,-77.8463364,6.21,23
2566.917,1,9932.22,260.21,9968.13,39.6723709,-77.8459091,5.87,23
2567.449,1,9935.23,260.09,9970.90,39.6724091,-77.8457031,5.87,23
2568.424,1,9935.23,260.09,9976.84,39.6724968,-77.8452911,5.92,23
2569.206,1,9944.74,259.71,9979.76,39.6725388,-77.8450928,5.93,23
2569.860,1,9944.74,259.71,9985.63,39.6726265,-77.8446884,5.78,23
2570.391,1,9954.02,259.34,9988.45,39.6726723,-77.8444824,5.64,22
2570.923,1,9951.76,259.43,9991.16,39.6727180,-77.8442764,5.49,22
2571.456,1,9955.02,259.30,9993.79,39.6727676,-77.8440781,5.33,22
2572.428,1,9955.27,259.29,9998.64,39.6728592,-77.8436584,5.00,22
2574.570,1,9971.34,258.65,10007.92,39.6730423,-77.8430405,4.79,21
2575.690,1,9971.34,258.65,10007.92,39.6730423,-77.8430405,4.79,21
2576.456,1,9980.90,258.27,10018.54,39.6732101,-77.8422394,5.31,21
2577.430,1,9980.90,258.27,10024.57,39.6733055,-77.8418427,5.67,21
2578.404,1,9990.72,257.88,10030.82,39.6734085,-77.8414536,6.02,21
2579.525,1,9997.28,257.62,10040.47,39.6735764,-77.8408585,6.19,21
2580.397,1,10000.56,257.49,10046.27,39.6736832,-77.8404617,5.87,21
2580.929,1,10007.12,257.23,10048.89,39.6737366,-77.8402634,5.64,21
2581.461,1,10009.90,257.12,10051.58,39.6737862,-77.8400650,5.53,21
2582.433,1,10013.94,256.96,10056.42,39.6738930,-77.8396606,5.17,21
2583.406,1,10016.72,256.85,10061.21,39.6739998,-77.8392563,5.11,19
2583.938,1,10016.72,256.85,10064.13,39.6740532,-77.8390579,5.34,19
2584.895,1,10023.29,256.59,10070.92,39.6741638,-77.8386688,6.04,19
2585.426,1,10029.37,256.35,10074.58,39.6742172,-77.8384781,6.39,19
2585.956,1,10026.33,256.47,10078.50,39.6742706,-77.8382874,6.81,20
2586.914,1,10042.04,255.85,10086.67,39.6743813,-77.8379059,7.47,19
2587.445,1,10048.89,255.58,10090.73,39.6744347,-77.8377228,7.69,20
2588.094,1,10052.70,255.43,10094.97,39.6744919,-77.8375397,7.95,20
2588.949,1,10058.03,255.22,10103.73,39.6745911,-77.8371735,8.33,19
2589.905,1,10065.15,254.94,10112.43,39.6746788,-77.8368149,8.49,19
2590.438,1,10071.26,254.70,10116.70,39.6747169,-77.8366318,8.48,19
2591.394,1,10077.88,254.44,10124.92,39.6747780,-77.8362503,8.33,19
2591.942,1,10084.25,254.19,10129.01,39.6748047,-77.8360519,8.27,19
2592.900,1,10090.12,253.96,10133.01,39.6748314,-77.8358536,8.20,19
2594.020,1,10090.12,253.96,10133.01,39.6748314,-77.8358536,8.20,19
2595.138,1,10090.12,253.96,10133.01,39.6748314,-77.8358536,8.20,19
2596.255,1,10090.12,253.96,10133.01,39.6748314,-77.8358536,7.29,21
2596.857,1,10119.76,252.80,10161.96,39.6751251,-77.8340836,7.25,22
2597.388,1,10123.35,252.66,10165.60,39.6751709,-77.8338623,7.10,22
2597.918,1,10123.86,252.64,10169.09,39.6752129,-77.8336411,6.98,22
2598.449,1,10127.19,252.51,10172.53,39.6752586,-77.8334198,6.89,22
2599.538,1,10136.94,252.13,10179.12,39.6753578,-77.8329773,6.77,22
2600.658,1,10136.94,252.13,10179.12,39.6753578,-77.8329773,6.77,22
2602.460,1,10153.64,251.48,10204.29,39.6757889,-77.8314972,7.42,22
2603.417,1,10160.58,251.21,10212.60,39.6758957,-77.8311005,7.90,22
2603.949,1,10163.67,251.09,10216.90,39.6759491,-77.8309021,8.17,22
2604.907,1,10170.11,250.84,10225.88,39.6760559,-77.8305054,8.61,22
2605.456,1,10179.66,250.47,10230.43,39.6761131,-77.8303070,8.72,22
2606.629,1,10192.31,249.98,10239.62,39.6762085,-77.8299103,8.84,22
2607.399,1,10193.08,249.95,10243.97,39.6763382,-77.8291321,7.80,22
2608.897,1,10204.98,249.49,10255.29,39.6763573,-77.8289337,7.51,21
2609.428,1,10215.60,249.08,10258.71,39.6763763,-77.8287277,7.44,22
2610.384,1,10216.12,249.06,10265.70,39.6764183,-77.8283081,7.12,22
2610.916,1,10222.60,248.81,10269.00,39.6764488,-77.8280869,6.97,22
2611.447,1,10220.01,248.91,10272.33,39.6764870,-77.8278656,6.84,22
2612.404,1,10229.35,248.55,10278.82,39.6765671,-77.8274078,6.77,22
2612.935,1,10238.70,248.19,10282.09,39.6766090,-77.8271790,6.82,22
2613.466,1,10239.22,248.17,10285.50,39.6766510,-77.8269501,6.70,22
2614.115,1,10241.82,248.07,10288.69,39.6766891,-77.8267288,6.64,22
2615.560,1,10241.82,248.07,10291.90,39.6766891,-77.8267288,6.64,22
2616.855,1,10258.48,247.43,10307.46,39.6769142,-77.8256073,6.30,22
2617.403,1,10261.87,247.30,10310.58,39.6769714,-77.8253784,6.29,22
2617.935,1,10266.04,247.14,10313.72,39.6770325,-77.8251572,6.30,22
2618.466,1,10265.25,247.17,10316.87,39.6771011,-77.8249359,6.43,22
2619.423,1,10271.78,246.92,10323.76,39.6772270,-77.8245087,6.80,22
2619.955,1,10276.48,246.74,10327.38,39.6772881,-77.8242950,7.05,22
2620.911,1,10285.62,246.39,10335.27,39.6773987,-77.8238678,7.66,22
2621.443,1,10279.61,246.62,10339.58,39.6774483,-77.8236618,7.90,22
2622.617,1,10295.04,246.03,10348.22,39.6775551,-77.8232269,8.40,22
2623.490,1,10307.88,245.54,10357.14,39.6776619,-77.8228073,8.58,22
2624.446,1,10315.22,245.26,10365.89,39.6777649,-77.8224106,8.42,22
2625.401,1,10318.11,245.15,10373.99,39.6778450,-77.8220215,7.76,22
2625.933,1,10327.83,244.78,10377.58,39.6778755,-77.8218307,7.76,22
2628.153,1,10329.67,244.71,10394.66,39.6779556,-77.8207779,6.80,21
2629.547,1,10335.46,244.49,10394.66,39.6779556,-77.8207779,6.80,21
2630.665,1,10335.46,244.49,10394.66,39.6779556,-77.8196716,5.87,22
2631.450,1,10352.05,243.86,10411.04,39.6781006,-77.8194656,5.86,22
2632.570,1,10352.05,243.86,10411.04,39.6781006,-77.8194656,5.86,22
2633.572,1,10362.87,243.45,10423.87,39.6781731,-77.8186417,6.50,22
2634.445,1,10375.29,242.98,10430.94,39.6782036,-77.8182144,6.85,22
2635.418,1,10385.34,242.60,10438.07,39.6782417,-77.8177719,6.99,22
2635.951,1,10385.34,242.60,10441.65,39.6782608,-77.8175430,7.05,22
2636.907,1,10389.58,242.44,10448.96,39.6782990,-77.8171005,7.21,22
2637.439,1,10389.31,242.45,10452.32,39.6783104,-77.8168793,7.03,21
2638.412,1,10399.12,242.08,10457.95,39.6783333,-77.8164520,6.25,22
2638.945,1,10396.47,242.18,10460.30,39.6783409,-77.8162460,5.83,22
2639.895,1,10402.57,241.95,10466.54,39.6783600,-77.8156128,4.84,19
2640.427,1,10406.02,241.82,10468.49,39.6783676,-77.8153915,4.61,19
2641.990,1,10412.39,241.58,10468.49,39.6783676,-77.8147202,4.54,20
2642.896,1,10419.57,241.31,10477.47,39.6784325,-77.8144989,4.82,21
2644.016,1,10419.57,241.31,10477.47,39.6784325,-77.8144989,4.82,21
2644.886,1,10429.68,240.93,10493.03,39.6785049,-77.8133926,5.98,21
2645.418,1,10430.48,240.90,10496.09,39.6785126,-77.8131714,6.00,21
2646.390,1,10433.67,240.78,10501.55,39.6785316,-77.8127136,5.70,21
2646.938,1,10440.60,240.52,10503.70,39.6785431,-77.8124771,5.31,21
2647.896,1,10440.87,240.51,10507.86,39.6785736,-77.8119888,4.82,21
2648.426,1,10439.80,240.55,10510.14,39.6785889,-77.8117523,4.78,21
2648.974,1,10447.27,240.27,10512.43,39.6786079,-77.8115082,4.76,21
2650.519,1,10450.47,240.15,10512.43,39.6786079,-77.8115082,4.76,21
2651.545,1,10464.63,239.62,10522.58,39.6786728,-77.8105850,5.03,21
2652.401,1,10464.63,239.62,10527.85,39.6786919,-77.8101349,5.21,21
2652.933,1,10468.38,239.48,10530.45,39.6786995,-77.8099060,5.23,21
2653.922,1,10478.82,239.09,10535.38,39.6787109,-77.8094406,5.08,21
2655.042,1,10478.82,239.09,10535.38,39.6787109,-77.8094406,5.08,21
2656.170,1,10478.82,239.09,10535.38,39.6787376,-77.8087387,4.70,20
2656.866,1,10482.04,238.97,10548.92,39.6787720,-77.8078156,4.57,20
2657.530,1,10491.96,238.60,10551.16,39.6787834,-77.8075943,4.55,18
2658.386,1,10494.91,238.49,10555.51,39.6787987,-77.8071518,4.59,20
2658.935,1,10495.18,238.48,10557.90,39.6788063,-77.8069229,4.71,19
2659.466,1,10495.72,238.46,10560.39,39.6788139,-77.8067017,4.83,20
2660.423,1,10502.70,238.20,10565.47,39.6788330,-77.8062439,4.78,21
2660.954,1,10509.15,237.96,10567.85,39.6788406,-77.8060074,4.84,21
2661.926,1,10505.92,238.08,10572.91,39.6788445,-77.8055573,4.85,19
2662.457,1,10515.61,237.72,10575.40,39.6788521,-77.8055573,4.85,19
2663.576,1,10515.61,237.72,10575.40,39.6788521,-77.8055573,4.85,19
2664.456,1,10525.57,237.35,10588.48,39.6788788,-77.8044586,5.10,18
2665.413,1,10532.58,237.09,10593.54,39.6788940,-77.8040085,5.07,18
2665.944,1,10532.85,237.08,10593.54,39.6788940,-77.8040085,5.07,18
2667.064,1,10532.85,237.08,10593.54,39.6788940,-77.8040085,5.07,18
2667.950,1,10546.35,236.58,10607.13,39.6789093,-77.8028717,5.17,20
2668.908,1,10546.35,236.58,10612.72,39.6789169,-77.8024292,5.34,22
2669.440,1,10550.14,236.44,10615.50,39.6789207,-77.8022079,5.42,22
2670.397,1,10553.38,236.32,10621.60,39.6789398,-77.8017807,5.78,22
2670.930,1,10559.87,236.08,10624.85,39.6789551,-77.8015747,5.94,21
2671.461,1,10560.69,236.05,10628.01,39.6789703,-77.8013611,5.99,20
2672.433,1,10563.39,235.95,10633.96,39.6790009,-77.8009415,5.94,21
2673.391,1,10571.25,235.66,10639.29,39.6790428,-77.8005295,5.58,21
2673.922,1,10571.25,235.66,10639.29,39.6790428,-77.8005295,5.58,21
2675.042,1,10571.25,235.66,10639.29,39.6790428,-77.8005295,5.58,21
2675.911,1,10581.01,235.30,10647.58,39.6791573,-77.7994995,4.38,21
2676.442,1,10588.07,235.04,10649.44,39.6791801,-77.7993011,4.31,21
2677.397,1,10588.07,235.04,10653.47,39.6791992,-77.7990875,4.27,21
2678.518,1,10588.07,235.04,10653.47,39.6791992,-77.7990875,4.27,21
2679.418,1,10601.12,234.56,10663.95,39.6792946,-77.7980347,4.21,22
2679.950,1,10601.94,234.53,10666.23,39.6793137,-77.7978210,4.33,22
2680.924,1,10601.40,234.55,10668.58,39.6793327,-77.7976151,4.45,22
2682.060,1,10601.40,234.55,10668.58,39.6793327,-77.7976151,4.45,22
2683.502,1,10612.01,234.16,10676.67,39.6793823,-77.7970123,5.05,22
2684.862,1,10619.37,233.89,10693.99,39.6794472,-77.7957840,5.51,21
2685.393,1,10625.65,233.66,10696.52,39.6794510,-77.7955780,5.39,21
2685.924,1,10625.65,233.66,10698.89,39.6794548,-77.7953720,5.23,22
2686.457,1,10633.02,233.39,10701.16,39.6794548,-77.7951736,5.09,21
2688.017,1,10637.12,233.24,10701.16,39.6794548,-77.7951736,5.09,22
2688.910,1,10637.39,233.23,10711.77,39.6794739,-77.7943802,5.28,22
2689.441,1,10646.97,232.88,10714.40,39.6794777,-77.7941818,5.25,22
2690.397,1,10650.25,232.76,10719.02,39.6794853,-77.7937775,4.94,23
2690.928,1,10654.09,232.62,10721.20,39.6794891,-77.7935791,4.81,23
2691.460,1,10654.36,232.61,10723.39,39.6794930,-77.7933807,4.71,23
2692.416,1,10657.65,232.49,10727.85,39.6794891,-77.7929764,4.62,23
2692.946,1,10664.23,232.25,10730.32,39.6794891,-77.7927780,4.74,23
2693.904,1,10667.52,232.13,10735.33,39.6794930,-77.7923660,4.86,23
2694.451,1,10667.25,232.14,10738.07,39.6794930,-77.7921600,5.02,22
2695.407,1,10677.95,231.75,10743.25,39.6794968,-77.7917557,5.09,22
2695.939,1,10674.66,231.87,10745.79,39.6794968,-77.7915421,5.11,22
2697.113,1,10682.35,231.59,10750.84,39.6794968,-77.7911301,5.05,23
2697.984,1,10682.08,231.60,10755.72,39.6794891,-77.7907181,5.00,23
2699.104,1,10682.08,231.60,10755.72,39.6794891,-77.7907181,5.00,23
2699.873,1,10692.25,231.23,10768.15,39.6794930,-77.7896881,5.00,23
2700.405,1,10695.56,231.11,10770.84,39.6794968,-77.7894821,5.10,23
2700.937,1,10702.17,230.87,10773.60,39.6795044,-77.7892761,5.17,23
2701.584,1,10703.00,230.84,10776.34,39.6795120,-77.7890701,5.22,23
2702.147,1,10706.03,230.73,10779.07,39.6795197,-77.7888718,5.22,23
2702.901,1,10709.34,230.61,10784.25,39.6795464,-77.7884674,5.06,22
2703.649,1,10716.51,230.35,10786.91,39.6795654,-77.7882690,5.11,21
2704.420,1,10716.51,230.35,10793.06,39.6796074,-77.7878647,5.66,22
2704.951,1,10723.14,230.11,10796.35,39.6796341,-77.7876587,5.93,22
2705.955,1,10733.38,229.74,10802.83,39.6796799,-77.7872391,6.18,22
2706.602,1,10730.61,229.84,10806.13,39.6797028,-77.7870255,6.22,22
2707.456,1,10737.25,229.60,10812.06,39.6797485,-77.7866058,5.92,22
2708.430,1,10738.08,229.57,10816.20,39.6797981,-77.7861938,5.16,22
2708.961,1,10744.73,229.33,10818.52,39.6798248,-77.7859879,5.10,21
2709.951,1,10744.73,229.33,10823.54,39.6798859,-77.7855682,5.24,21
2710.940,1,10751.66,229.08,10829.83,39.6799507,-77.7851334,5.72,22
2711.911,1,10754.99,228.96,10836.71,39.6800156,-77.7846680,6.24,22
2712.442,1,10754.99,228.96,10840.38,39.6800423,-77.7844238,6.51,22
2713.401,1,10772.49,228.33,10847.62,39.6800995,-77.7839432,6.76,22
2713.932,1,10775.82,228.21,10851.02,39.6801300,-77.7836990,6.70,22
2714.463,1,10780.00,228.06,10854.00,39.6801643,-77.7834549,6.48,22
2715.420,1,10783.34,227.94,10859.22,39.6802368,-77.7829590,5.93,22
2716.068,1,10783.90,227.92,10862.03,39.6802750,-77.7827072,5.87,22
2716.925,1,10789.75,227.71,10867.71,39.6803474,-77.7821884,5.81,22
2717.899,1,10797.55,227.43,10873.61,39.6804123,-77.7816620,5.86,22
2718.864,1,10800.90,227.31,10879.28,39.6804733,-77.7811356,5.80,23
2719.396,1,10807.60,227.07,10881.96,39.6805077,-77.7808762,5.72,22
2719.929,1,10801.46,227.29,10884.58,39.6805420,-77.7806168,5.60,22
2720.901,1,10809.00,227.02,10886.63,39.6805763,-77.7803574,5.20,22
2722.037,1,10809.00,227.02,10886.63,39.6805763,-77.7795715,4.94,23
2722.585,1,10818.51,226.68,10893.36,39.6807060,-77.7793121,5.11,23
2723.442,1,10825.78,226.42,10898.81,39.6807899,-77.7787933,5.34,23
2724.416,1,10822.70,226.53,10904.33,39.6808586,-77.7785339,5.31,23
2725.536,1,10822.70,226.53,10904.33,39.6808586,-77.7785339,5.31,23
2726.410,1,10831.66,226.21,10915.79,39.6810341,-77.7772522,4.68,23
2726.942,1,10835.87,226.06,10918.06,39.6810760,-77.7770004,4.65,23
2727.898,1,10842.88,225.81,10922.86,39.6811600,-77.7765121,4.76,23
2728.430,1,10840.35,225.90,10925.35,39.6812019,-77.7762604,4.83,23
2728.961,1,10850.46,225.54,10927.76,39.6812401,-77.7760162,4.82,22
2729.919,1,10853.83,225.42,10931.94,39.6813126,-77.7755356,4.40,22
2730.467,1,10857.76,225.28,10933.87,39.6813469,-77.7752914,4.20,23
2731.641,1,10857.76,225.28,10937.74,39.6814117,-77.7748032,4.15,23
2732.985,1,10858.05,225.27,10937.74,39.6814117,-77.7748032,4.15,23
2733.954,1,10874.93,224.67,10951.41,39.6815872,-77.7735672,5.49,23
2734.912,1,10879.16,224.52,10957.72,39.6816444,-77.7730637,5.85,23
2735.445,1,10881.70,224.43,10960.81,39.6816711,-77.7728043,5.87,23
2736.401,1,10882.26,224.41,10966.56,39.6817245,-77.7722855,5.73,23
2736.932,1,10885.93,224.28,10969.15,39.6817474,-77.7720261,5.57,23
2737.464,1,10885.93,224.28,10971.60,39.6817665,-77.7717590,5.37,23
2738.451,1,10900.05,223.78,10974.13,39.6817894,-77.7714920,5.27,23
2739.571,1,10900.05,223.78,10974.13,39.6817894,-77.7714920,5.27,23
2740.440,1,10904.57,223.62,10984.43,39.6818581,-77.7704468,5.08,23
2741.985,1,10908.82,223.47,10986.89,39.6818695,-77.7701874,5.08,23
2743.547,1,10915.61,223.23,10993.91,39.6819000,-77.7694092,4.85,23
2744.435,1,10919.58,223.09,11005.14,39.6819420,-77.7681198,4.47,22
2745.423,1,10922.41,222.99,11008.84,39.6819534,-77.7676163,4.11,23
2745.956,1,10925.81,222.87,11010.57,39.6819572,-77.7673645,3.94,23
2746.912,1,10926.38,222.85,11014.05,39.6819763,-77.7668610,3.84,23
2747.444,1,10932.62,222.63,11020.84,39.6820221,-77.7660904,4.36,23
2748.943,1,10940.86,222.34,11023.48,39.6820450,-77.7658310,4.62,23
2749.916,1,10944.55,222.21,11029.15,39.6820869,-77.7653198,5.09,23
2750.447,1,10943.41,222.25,11032.18,39.6821060,-77.7650757,5.30,23
2751.419,1,10960.77,221.64,11038.02,39.6821327,-77.7646027,5.42,23
2751.950,1,10964.76,221.50,11040.79,39.6821404,-77.7643661,5.46,23
2752.906,1,10958.78,221.71,11046.77,39.6821518,-77.7639160,5.79,23
2753.438,1,10965.05,221.49,11050.05,39.6821556,-77.7636948,6.01,23
2754.411,1,10968.47,221.37,11056.40,39.6821861,-77.7632370,6.05,23
2754.942,1,10978.74,221.01,11059.18,39.6822014,-77.7630081,5.92,23
2755.963,1,10979.31,220.99,11065.02,39.6822319,-77.7625427,5.95,23
2756.919,1,10986.74,220.73,11071.74,39.6822510,-77.7620850,6.32,23
2757.451,1,10994.17,220.47,11071.74,39.6822510,-77.7620850,6.32,23
2758.571,1,10994.17,220.47,11071.74,39.6822510,-77.7613831,7.09,23
2759.440,1,11008.78,219.96,11087.25,39.6822624,-77.7608948,7.86,23
2760.396,1,11012.22,219.84,11096.48,39.6822815,-77.7606506,8.18,23
2761.516,1,11012.22,219.84,11096.48,39.6822815,-77.7606506,8.18,23
2762.390,1,11025.99,219.36,11115.18,39.6823654,-77.7596664,9.02,23
2763.511,1,11025.99,219.36,11115.18,39.6823654,-77.7596664,9.02,23
2764.382,1,11057.94,218.25,11135.03,39.6824608,-77.7584457,9.67,23
2764.913,1,11055.35,218.34,11139.91,39.6824760,-77.7581787,9.69,23
2765.446,1,11061.69,218.12,11144.69,39.6824989,-77.7579117,9.75,23
2766.405,1,11065.73,217.98,11154.60,39.6825447,-77.7573853,9.95,23
2766.954,1,11072.96,217.73,11159.68,39.6825714,-77.7571335,10.00,23
2767.910,1,11077.29,217.58,11169.77,39.6826286,-77.7566452,9.87,23
2768.442,1,11091.47,217.09,11174.59,39.6826515,-77.7564087,9.67,23
2769.397,1,11094.37,216.99,11183.92,39.6827011,-77.7559357,9.74,23
2769.945,1,11101.62,216.74,11189.00,39.6827240,-77.7556915,9.99,23
2770.918,1,11109.46,216.47,11199.58,39.6827507,-77.7554398,10.05,23
2772.039,1,11109.46,216.47,11199.58,39.6827507,-77.7554398,10.05,23
2772.910,1,11130.68,215.74,11219.32,39.6829033,-77.7540054,7.92,23
2773.442,1,11130.39,215.75,11222.67,39.6829376,-77.7537079,7.63,23
2774.398,1,11133.88,215.63,11229.00,39.6829987,-77.7531281,7.05,23
2774.930,1,11141.75,215.36,11231.72,39.6830254,-77.7528458,6.66,23
2775.462,1,11134.17,215.62,11233.85,39.6830521,-77.7525711,6.10,23
2776.009,1,11134.17,215.62,11236.17,39.6830788,-77.7522964,5.79,22
2776.865,1,11140.59,215.40,11241.37,39.6831169,-77.7517548,5.57,23
2777.396,1,11145.25,215.24,11244.21,39.6831322,-77.7514725,5.58,23
2777.927,1,11155.18,214.90,11246.94,39.6831474,-77.7511902,5.55,23
2778.458,1,11156.05,214.87,11249.82,39.6831589,-77.7509079,5.60,23
2779.414,1,11159.56,214.75,11255.79,39.6831741,-77.7503357,5.71,23
2779.946,1,11163.07,214.63,11258.88,39.6831818,-77.7500534,5.78,23
2780.920,1,11170.67,214.37,11264.70,39.6831970,-77.7494965,5.73,22
2781.452,1,11167.16,214.49,11267.47,39.6831970,-77.7492294,5.66,23
2782.427,1,11177.99,214.12,11273.39,39.6831970,-77.7487030,5.73,22
2783.399,1,11178.28,214.11,11279.13,39.6831932,-77.7481842,5.74,22
2783.931,1,11181.80,213.99,11282.02,39.6831856,-77.7479172,5.70,22
2784.462,1,11178.28,214.11,11284.70,39.6831818,-77.7476578,5.55,22
2785.418,1,11189.42,213.73,11289.41,39.6831741,-77.7471390,5.13,23
2786.409,1,11196.47,213.49,11293.53,39.6831665,-77.7466278,4.58,23
2786.940,1,11196.76,213.48,11295.49,39.6831665,-77.7463837,4.41,23
2788.486,1,11196.47,213.49,11295.49,39.6831665,-77.7463837,4.41,23
2789.456,1,11204.40,213.22,11304.82,39.6831703,-77.7451324,4.92,23
2790.412,1,11210.87,213.00,11310.29,39.6831856,-77.7446136,5.33,23
2790.977,1,11208.52,213.08,11313.33,39.6831932,-77.7443466,5.66,23
2791.934,1,11219.11,212.72,11320.09,39.6832237,-77.7438049,6.28,23
2792.467,1,11226.77,212.46,11323.62,39.6832390,-77.7435455,6.55,23
2793.424,1,11230.31,212.34,11331.04,39.6832771,-77.7430267,6.82,23
2794.397,1,11241.23,211.97,11338.30,39.6833191,-77.7425156,6.96,23
2794.944,1,11244.77,211.85,11341.95,39.6833420,-77.7422638,7.18,23
2795.917,1,11259.86,211.34,11349.65,39.6833916,-77.7420044,7.33,23
2797.037,1,11259.86,211.34,11349.65,39.6833916,-77.7420044,7.33,23
2797.906,1,11267.86,211.07,11366.42,39.6834755,-77.7406921,8.47,21
2798.439,1,11270.23,210.99,11371.14,39.6834831,-77.7404404,8.84,21
2799.395,1,11277.94,210.73,11381.33,39.6834946,-77.7399673,9.18,21
2799.928,1,11285.06,210.49,11386.39,39.6835022,-77.7397385,9.17,22
2800.459,1,11293.38,210.21,11391.06,39.6835022,-77.7397385,9.17,22
2801.579,1,11293.38,210.21,11391.06,39.6835022,-77.7397385,9.17,22
2802.451,1,11308.27,209.71,11406.63,39.6835518,-77.7386932,8.22,23
2803.407,1,11309.46,209.67,11414.98,39.6835899,-77.7382736,8.52,23
2803.938,1,11311.84,209.59,11419.47,39.6836128,-77.7380524,8.58,23
2804.909,1,11323.47,209.20,11428.44,39.6836548,-77.7375870,8.56,23
2805.440,1,11327.06,209.08,11432.61,39.6836777,-77.7373428,8.59,23
2806.088,1,11337.82,208.72,11437.04,39.6837044,-77.7370987,8.48,23
2806.859,1,11335.42,208.80,11445.40,39.6837616,-77.7365875,8.46,23
2807.390,1,11342.00,208.58,11449.57,39.6837921,-77.7363281,8.63,23
2807.921,1,11346.19,208.44,11454.19,39.6838188,-77.7360687,8.73,23
2808.484,1,11342.90,208.55,11458.83,39.6838417,-77.7358170,8.75,23
2809.456,1,11357.28,208.07,11467.28,39.6838760,-77.7355576,8.44,23
2810.411,1,11364.78,207.82,11474.77,39.6838837,-77.7350388,7.84,23
2810.943,1,11371.98,207.58,11478.22,39.6838837,-77.7347717,7.42,23
2812.488,1,11368.38,207.70,11481.14,39.6838799,-77.7345047,7.42,23
2813.372,1,11379.80,207.32,11492.37,39.6839180,-77.7331390,5.86,23
2813.919,1,11387.32,207.07,11494.70,39.6839333,-77.7328644,5.66,23
2814.451,1,11383.41,207.20,11497.26,39.6839447,-77.7326050,5.51,23
2814.999,1,11394.25,206.84,11499.84,39.6839561,-77.7323380,5.40,23
2815.956,1,11391.83,206.92,11504.70,39.6839638,-77.7318192,5.08,23
2816.913,1,11402.68,206.56,11509.19,39.6839561,-77.7313004,4.89,23
2817.444,1,11398.46,206.70,11511.56,39.6839523,-77.7310410,4.98,23
2818.400,1,11402.08,206.58,11516.89,39.6839561,-77.7305145,5.58,23
